SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,charges_ratio,service_count,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_13-24,tenure_group_25-48,tenure_group_48+,customerID
0,64,84.3,5289.05,0,0.015938590105973663,5,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,2636-SJDOU
1,71,23.95,1756.2,0,0.013637398929506888,2,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1131-QQZEB
0,65,99.05,6416.7,0,0.015436283447878193,7,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,5716-EZXZN
0,3,19.6,61.35,0,0.319478402607987,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,6837-BJYDQ
0,1,45.65,45.65,1,1.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2135-RXIHG
0,30,64.5,1929.95,0,0.03342055493665639,5,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,6440-DKQGE
0,15,69.5,1071.4,0,0.06486839649057308,6,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,3466-BYAVD
0,8,68.55,564.35,0,0.12146717462567555,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,3780-YVMFA
0,7,95.0,655.5,1,0.14492753623188406,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3874-EQOEP
0,70,108.15,7930.55,0,0.013637137399045464,8,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1679-JRFBR
0,62,86.1,5215.25,0,0.016509275681894444,8,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,9073-ZZIAY
0,6,19.7,113.5,0,0.173568281938326,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3077-RSNTJ
0,14,80.9,1152.8,0,0.07017696044413603,3,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,6551-GNYDG
0,22,84.15,1821.95,0,0.046186777902796454,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,9167-APMXZ
0,22,20.15,419.9,0,0.047987616099071206,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,2749-CTKAJ
0,16,64.25,1024.0,0,0.062744140625,5,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,6371-NZYEG
0,10,25.7,251.6,0,0.10214626391096979,2,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,7554-NEWDD
0,13,56.0,764.55,0,0.07324570008501734,4,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,8992-VONJD
0,20,82.4,1592.35,1,0.05174741733915283,4,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0867-MKZVY
0,2,69.7,135.2,0,0.5155325443786983,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4482-EWFMI
0,53,73.9,3958.25,0,0.01866986673403651,7,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,4648-YPBTM
0,11,20.6,233.9,0,0.08807182556648141,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,2907-ILJBN
0,69,19.9,1363.45,0,0.014595328028163847,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,6345-FZOQH
0,4,70.9,273.0,1,0.25970695970695973,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3376-BMGFE
0,72,89.05,6254.45,0,0.01423786264179904,9,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,5997-OPVFA
1,58,45.3,2651.2,1,0.017086602293301147,4,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3445-HXXGF
0,16,20.4,321.4,0,0.06347230864965775,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1159-WFSGR
0,43,84.25,3539.25,0,0.023804478349932896,5,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,7654-YWJUF
0,2,104.4,242.8,1,0.4299835255354201,7,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1875-QIVME
0,14,81.95,1181.75,0,0.06934630844087158,7,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,6727-IOTLZ
0,53,94.85,5000.2,1,0.018969241230350785,5,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0691-JVSYA
0,32,20.55,654.55,0,0.03139561530822703,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,5918-VUKWP
0,34,24.7,780.2,0,0.03165854908997692,2,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1744-JHKYS
1,15,74.45,1145.7,1,0.06498210700881557,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2656-FMOKZ
1,7,76.45,503.6,1,0.15180698967434472,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2070-FNEXE
0,15,105.35,1559.25,0,0.06756453423120089,7,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,5947-SGKCL
0,61,20.55,1252.0,0,0.01641373801916933,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,3712-PKXZA
0,1,29.95,29.95,1,1.0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6317-YPKDH
0,1,45.3,45.3,0,1.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6582-OIVSP
0,8,84.5,662.65,1,0.12751829774390705,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9367-WXLCH
0,33,74.75,2453.3,0,0.03046916398320629,6,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,5524-KHNJP
0,13,79.25,1111.65,1,0.07129042414429002,4,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1918-ZBFQJ
0,1,24.8,24.8,1,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1024-GUALD
0,20,51.8,1023.85,0,0.05059334863505396,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4827-USJHP
0,3,30.4,82.15,0,0.3700547778454047,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8167-GJLRN
0,13,19.65,244.8,0,0.08026960784313725,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0956-SYCWG
0,40,56.6,2379.1,0,0.023790509016014462,4,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8017-UVSZU
0,43,71.9,3173.35,0,0.022657444026029278,6,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,7100-FQPRV
0,6,91.0,531.0,1,0.1713747645951036,5,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2472-OVKUP
0,69,19.75,1375.4,0,0.014359459066453395,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,2984-RGEYA
0,72,109.7,8129.3,0,0.013494396811533589,8,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,9680-NIAUV
0,59,19.3,1192.7,0,0.016181772449065147,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2146-EGVDT
0,20,96.55,1901.65,0,0.0507716982620356,6,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,2604-IJPDU
0,24,24.1,587.4,0,0.04102826012938373,2,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,9178-JHUVJ
0,59,111.35,6519.75,0,0.017078875723762415,8,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,6168-YBYNP
0,72,112.25,8041.65,0,0.013958578152493581,8,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,7255-SSFBC
0,1,20.75,20.75,0,1.0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3645-DEYGF
0,27,101.9,2681.15,0,0.0380060794808198,6,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,9323-HGFWY
0,14,80.05,1112.3,0,0.07196799424615662,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,8544-GOQSH
0,71,105.55,7405.5,0,0.014252920126932685,7,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,3363-DTIVD
0,13,78.3,1033.95,0,0.07572900043522414,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,7018-WBJNK
0,44,68.85,2958.95,0,0.023268389124520523,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9142-KZXOP
0,33,79.95,2684.85,0,0.029778199899435726,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,7674-YTAFD
0,72,55.45,4179.2,0,0.013268089586523738,6,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,6348-SNFUS
0,1,79.9,79.9,1,1.0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1285-OKIPP
0,19,106.6,1934.45,1,0.05510610250975729,7,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,7825-ECJRF
0,64,102.45,6654.1,0,0.015396522444808464,7,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1347-KTTTA
0,2,46.0,84.5,1,0.5443786982248521,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7841-TZDMQ
0,1,25.25,25.25,0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4195-NZGTA
0,61,19.75,1124.2,0,0.017568048389966198,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,7157-SMCFK
0,29,20.0,540.05,0,0.03703360799925933,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,4709-LKHYG
1,23,86.8,1975.85,0,0.04393046030822178,4,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2504-DSHIH
0,57,58.75,3437.45,0,0.017091157689566396,6,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0699-NDKJM
0,72,45.25,3139.8,0,0.01441174597108096,5,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,9286-BHDQG
0,66,56.6,3789.2,0,0.014937189908160035,6,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0230-WEQUW
0,65,84.2,5324.5,0,0.015813691426425018,8,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,2040-LDIWQ
0,8,80.0,624.6,0,0.1280819724623759,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6496-JDSSB
0,4,70.15,268.35,1,0.26141233463760016,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9408-SSNVZ
0,71,24.75,1836.9,0,0.013473787359137677,2,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,4443-EMBNA
0,1,20.2,20.2,0,1.0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,6469-MRVET
0,4,50.05,179.35,1,0.27906328408140507,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0742-MOABM
0,12,19.35,219.35,0,0.08821518121723274,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,5961-VUSRV
0,24,50.6,1288.75,0,0.03926285160038798,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,6778-JFCMK
0,31,81.15,2545.75,0,0.03187665717372091,7,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,6341-JVQGF
0,1,55.2,55.2,1,1.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2232-DMLXU
0,30,89.9,2723.15,0,0.033013238345298644,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,4811-JBUVU
0,47,85.3,4107.25,0,0.02076815387424676,8,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0945-TSONX
0,54,108.0,5760.65,0,0.018747884353328186,8,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,2651-ZCBXV
0,50,93.5,4747.5,0,0.01969457609268036,6,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,3316-UWXUY
0,1,84.6,84.6,1,1.0,4,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,8937-RDTHP
0,72,20.25,1566.9,0,0.01292360712234348,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,7083-MIOPC
0,29,25.15,702.0,0,0.035826210826210826,2,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1984-GPTEH
0,2,54.4,114.1,1,0.476774758983348,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1251-KRREG
0,10,29.6,299.05,0,0.09898010366159506,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0621-JFHOL
0,18,73.15,1305.95,0,0.05601286419847621,3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,9903-LYSAB
1,11,95.0,1120.3,1,0.08479871463000982,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0094-OIFMO
0,16,19.75,284.35,0,0.0694566555301565,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,9227-UAQFT
0,72,86.6,6350.5,0,0.013636721517990709,8,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,7301-ABVAD
0,72,109.2,7878.3,0,0.013860858306995164,8,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,6614-FHDBO
0,41,74.7,3187.65,0,0.023434191332172605,6,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,7576-ASEJU
1,65,94.4,6126.15,0,0.015409351713555824,6,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9058-HRZSV
1,13,54.8,731.3,0,0.07493504717626145,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,4522-AKYLR
1,4,75.35,273.4,0,0.27560351133869787,3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0221-WMXNQ
0,41,65.0,2531.8,0,0.025673433920530845,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0303-UNCIP
1,15,74.4,1074.3,1,0.06925439821278973,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,9947-OTFQU
0,1,48.55,48.55,1,1.0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0322-YINQP
0,42,99.0,4298.45,0,0.02303155788714537,7,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0959-WHOKV
0,51,93.5,4619.55,0,0.020240066673160806,6,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,4075-JFPGR
0,2,70.4,147.15,1,0.4784233775059463,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4629-NRXKX
1,1,40.2,40.2,1,1.0,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9514-JDSKI
0,32,83.7,2633.3,0,0.03178521247104393,8,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,3282-ZISZV
0,10,19.85,193.05,0,0.10282310282310282,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,3675-YDUPJ
0,67,59.55,4103.9,0,0.014510587489948585,6,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,4111-BNXIF
0,61,115.1,7008.15,0,0.016423735222562304,9,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,7017-VFHAY
0,50,114.35,5791.1,0,0.019745816856901105,9,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,6655-LHBYW
0,2,44.6,80.55,1,0.553693358162632,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4959-JOSRX
1,29,45.0,1228.65,0,0.036625564644121596,4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,5046-NUHWD
1,3,41.15,132.2,1,0.3112708018154312,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,7273-TEFQD
1,13,106.9,1364.3,1,0.07835520046910505,7,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,3606-TWKGI
1,57,89.85,4925.35,0,0.018242358411077384,5,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,7529-ZDFXI
0,31,49.85,1520.1,0,0.03279389513847773,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,7605-BDWDC
0,45,113.3,5032.25,0,0.02251477967112127,9,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1950-KSVVJ
0,61,88.1,5526.75,0,0.015940652282082596,9,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0123-CRBRT
0,50,24.9,1195.25,0,0.02083246182806944,2,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,6292-TOSSS
1,19,105.0,2007.25,0,0.05231037489102005,7,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,3197-ARFOY
0,59,19.35,1099.6,1,0.017597308112040744,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,6323-AYBRX
0,71,24.25,1732.95,0,0.01399347932715889,2,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,7014-ZZXAW
1,16,94.45,1511.2,1,0.0625,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,4385-GZQXV
0,57,59.75,3450.15,0,0.017318087619378867,5,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,7633-MVPUY
0,1,24.8,24.8,1,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6366-ZGQGL
1,20,107.05,2172.05,0,0.049285237448493356,7,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,4716-HHKQH
0,1,70.6,70.6,1,1.0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5940-AHUHD
0,5,85.4,401.1,1,0.21291448516579406,5,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6432-TWQLB
0,52,105.05,5624.85,1,0.01867605358365112,7,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,4484-GLZOU
1,21,64.95,1339.8,0,0.04847738468428124,5,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3179-GBRWV
0,14,55.0,771.95,0,0.07124813783276118,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,8645-KWHJO
0,5,50.55,244.75,0,0.2065372829417773,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4130-MZLCC
0,6,55.15,322.9,0,0.1707959120470734,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0314-TKOSI
0,10,51.2,498.25,0,0.10275965880582037,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8229-MYEJZ
0,1,25.4,25.4,0,1.0,2,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2080-SRCDE
0,68,54.45,3687.75,0,0.014765100671140941,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9577-WJVCQ
0,18,95.15,1779.95,1,0.053456557768476645,5,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,9512-UIBFX
0,22,76.0,1783.6,0,0.042610450773716085,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,6202-DYYFX
0,20,44.35,927.15,0,0.04783476244404897,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3808-HFKDE
0,1,70.0,70.0,1,1.0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5583-SXDAG
1,8,74.5,606.55,1,0.1228258181518424,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3488-PGMQJ
0,10,44.85,435.4,1,0.10300872760679836,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3580-REOAC
1,24,76.1,1712.7,1,0.04443276697611957,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,7534-BFESC
